perturbation,random_repeat,target_layer,target_sort,horizon,kl_bits,norm_l2,cosine_distance,mean_delta_norm,relative_delta_norm,Model,patch_layer,patch_hook,batch_index,tokens_in_batch,total_cached_tokens,top_k
sae,-1,30,30,26,12.909371376037598,1.4233126640319824,0.9767899513244629,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,final,9999,full,11.455615997314453,,,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,4,4,0,0.9288188219070435,0.5414800047874451,0.12163560092449188,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,8,8,4,3.3929028511047363,0.9217485189437866,0.45628970861434937,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,12,12,8,4.499223232269287,1.0617868900299072,0.6174713373184204,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,16,16,12,4.371337413787842,1.0175001621246338,0.5966476202011108,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,20,20,16,6.559964179992676,1.1410030126571655,0.6976330876350403,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,24,24,20,9.099513053894043,1.1809961795806885,0.7447677850723267,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,28,28,24,10.48038387298584,1.2294553518295288,0.798010528087616,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,30,30,26,10.511610984802246,1.2829406261444092,0.8250362873077393,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
random_matched_norm,0,final,9999,full,6.49199914932251,,,12.94984245300293,0.5414783358573914,Llama-3.1-8B,4,blocks.4.hook_resid_post,9,512,8192,64
sae,-1,4,4,0,1.324310302734375,0.5510774254798889,0.18144597113132477,12.978466033935547,0.5510416626930237,Llama-3.1-8B,4,blocks.4.hook_resid_post,10,512,8192,64
