Model,alias_factor,alias_mode,N,Total Bound,Random Baseline,B,P,m_alias,R_hat_hG,eps_loss_hat,eta_hat,KL_M_Som_bits,t_proxy_risk,t_reconstruction_gap,t_mismatch,t_sparse_complexity,t_concentration,asymptotic_floor,top_k,alpha,delta,calibration_tokens,extrapolated,Crossing N
Llama-3.1-8B,2,token_hash,152314.0,24.150274611278427,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,16.668683963208476,0.06815040674344833,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,160193.0,23.733489405580666,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,16.25359585749182,0.06645330676234625,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,168479.0,23.327110025565847,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,15.8488712061687,0.06479857807064805,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,177193.0,22.930875764515964,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,15.454250364087983,0.0631851591014839,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,186359.0,22.544454634531423,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,15.069402695165467,0.06161169803945719,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,195998.0,22.167699488880647,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,14.694181651833635,0.06007759572050943,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,206136.0,21.80030986081588,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,14.328287990809738,0.05858162867964004,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,216799.0,21.44204865468909,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,13.97148558187113,0.05712283149145892,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,228013.0,21.092726116983513,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,13.623585444154887,0.05570043150212588,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,239807.0,20.75210329520673,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,13.284349598154833,0.05431345572540046,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,252211.0,20.419963384002006,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,12.953562121319953,0.052961021355554944,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,265257.0,20.09608427813135,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,12.631001812798477,0.05164222400637301,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,278978.0,19.78026628342609,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,12.316469791552732,0.050356250546857585,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,293408.0,19.472328046615196,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,12.009785442760721,0.04910236252797393,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,308585.0,19.172045854449472,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,11.710725964107096,0.047879649015874624,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,324547.0,18.879242050659215,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,11.41911442271744,0.04668738661527634,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,341334.0,18.593740187334188,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,11.134775089156497,0.04552485685119234,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,358990.0,18.315336739110247,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,10.857505266791295,0.04439123099245149,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,377559.0,18.04386986048804,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,10.587143769138184,0.043285850023354236,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,397089.0,17.77915614392217,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,10.323507935465566,0.04220796713010399,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,417628.0,17.52104906531228,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,10.066451838301859,0.041156985683922793,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,439231.0,17.26935044484341,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,9.815778104796829,0.040132098720082485,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,461950.0,17.023934959137456,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,9.571361921874322,0.03913279593663445,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,485845.0,16.784621998877657,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,9.33302341563732,0.038158341913837615,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,510976.0,16.551268237191678,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,9.100619842823534,0.037208153041647755,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,2,token_hash,537406.0,16.32373302178884,16.968666793195208,17.968666793195208,260850,262144,6.207142353057861,0.9152054786682129,0.016200000420212746,1.1072386503219604,6.207142353057861,0.9152054786682129,0.2910924096004252,8.874011123861738,0.03628165660060026,7.4134402413265,64,0.5,0.05,2240000,True,467309.36351200915
Llama-3.1-8B,4,token_hash,10633.0,97.67408483844216,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,89.21747254752961,0.2579351069672419,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,11306.0,94.97017659254219,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,86.52135898936471,0.2501404192321616,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,12021.0,92.35006720614672,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,83.90880271965865,0.2425873025427645,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,12782.0,89.80657411746554,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,81.3726418821412,0.23525505137903985,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,13590.0,87.34338211835805,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,78.91655064634315,0.22815428806959537,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,14450.0,84.9520853664788,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,76.53214740184939,0.22126078068410096,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,15364.0,82.63406294260764,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,74.22080725389658,0.2145785047657568,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,16336.0,80.38563344234156,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,71.97885941064511,0.20809684775114035,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,17370.0,78.20410007501668,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,69.80361485560066,0.2018080354707163,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,18469.0,76.08931706971127,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,67.6949282380624,0.19571164770356272,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,19637.0,74.03931397799555,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,65.65083478990803,0.18980200414220927,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,20880.0,72.04947755266465,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,63.66673456276466,0.1840658059546926,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,22201.0,70.12072697494021,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,61.7435440880855,0.17850570290940088,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,23605.0,68.25096954772862,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,59.879176701496604,0.17311566228669822,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,25098.0,66.43742587110467,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,58.07086101538404,0.16788767177531602,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,26686.0,64.67804823760879,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,56.316555225314055,0.16281582834942335,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,28375.0,62.97131509944769,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,54.61474216973315,0.15789574576923524,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,30170.0,61.316949074713584,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,52.96514526635583,0.15312662441244287,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,32079.0,59.712191843966295,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,51.365014147283475,0.1485005127375166,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,34108.0,58.15649564576186,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,49.81380263013064,0.14401583168591564,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,36266.0,56.64733654714579,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,48.308994057807055,0.13966530539342595,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,38560.0,55.184093582904765,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,46.84996925518602,0.13544714377344247,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,41000.0,53.76454692545783,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,45.43451479389143,0.13135494762109373,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,43594.0,52.38809020331841,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,44.062026050453284,0.1273869689198202,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,46352.0,51.05326809992465,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,42.73105190362152,0.12353901235782735,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,49285.0,49.75855022905964,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,41.44006637889795,0.11980666621637691,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,52403.0,48.50317528961521,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,40.18831036981414,0.11618773585575819,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,55718.0,47.28581167872541,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,38.97445611218044,0.11267838259966152,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,59243.0,46.105123467391756,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,37.797171528145824,0.10927475530062453,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,62991.0,44.96010247170667,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,36.65545134014347,0.10597394761788997,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,66977.0,43.849433462175334,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,35.547984110154566,0.10277216807546093,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,71214.0,42.77261945910037,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,34.47427429114926,0.09966798400580605,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,75719.0,41.72833781907083,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,33.43300305256505,0.09665758256047205,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,80510.0,40.71539329193958,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,32.42297858986051,0.09373751813375969,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,85604.0,39.73307655570559,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,31.44349362583162,0.09090574592865713,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,91020.0,38.780486572054926,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,30.4936497196314,0.08815966847821807,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,96778.0,37.856773502382005,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,29.57259948252531,0.08549683591138425,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,102901.0,36.96085686361421,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,28.679265546201826,0.08291413346708099,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,109411.0,36.09205432963749,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,27.81296755152153,0.08040959417065192,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,116333.0,35.24947813696659,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,26.972820294198137,0.07798065882314477,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,123694.0,34.432239939393725,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,26.15793798890265,0.07562476654576457,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,131519.0,33.639862630071306,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,25.367844904166585,0.07334054195941006,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,139840.0,32.871332128473014,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,24.60152988280285,0.07112506172485446,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,148687.0,32.12605422824963,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,23.85840043140975,0.068976612894571,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,158095.0,31.403193765564648,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,23.13762379371817,0.06689278790117159,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,168097.0,30.70225706052055,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,22.438707712985625,0.06487216358961834,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,178732.0,30.022480305841018,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,21.760890583800162,0.06291253809554775,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,190040.0,29.363229272000027,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,21.103540004960042,0.06101208309467584,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,202063.0,28.72391483869159,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,20.46606855444502,0.05916910030125992,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,214847.0,28.10389552604808,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,19.847836601612666,0.057381740490103784,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,228440.0,27.502597532458644,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,19.248271998977927,0.05564834953541184,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,242893.0,26.919463804083534,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,18.66681929854722,0.05396732159100234,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,258260.0,26.353960031465068,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,18.102945731142732,0.052337116377029314,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,274599.0,25.80554553637115,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,17.556112177171766,0.05075617525407119,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,291973.0,25.273658870522574,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,17.02575880686938,0.049222879707882,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,310445.0,24.757873614149368,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,16.511460429726593,0.04773600047746296,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,330086.0,24.257660252688595,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,16.01268905763784,0.04629401110544422,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
Llama-3.1-8B,4,token_hash,350970.0,23.772548964183922,16.968666793195208,17.968666793195208,519386,524288,6.207148551940918,0.9152054786682129,0.05990000069141388,1.1072386503219604,6.207148551940918,0.9152054786682129,1.0763231533361786,15.528976223025381,0.04489555721323466,8.198677183945309,64,0.5,0.05,2240000,True,1106789.49322862
