perturbation,random_repeat,target_layer,target_sort,horizon,kl_bits,norm_l2,cosine_distance,mean_delta_norm,relative_delta_norm,Model,patch_layer,patch_hook,batch_index,tokens_in_batch,total_cached_tokens,top_k
feature_shuffled_matched_norm,-1,16,16,12,7.05567741394043,1.2620866298675537,0.9456233978271484,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,17,17,13,7.014751434326172,1.281592607498169,0.9454957842826843,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,18,18,14,7.482132434844971,1.3198916912078857,0.9585041999816895,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,20,20,16,8.839293479919434,1.422898292541504,0.9961027503013611,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,21,21,17,9.597360610961914,1.3876795768737793,0.9681294560432434,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,22,22,18,10.323336601257324,1.3897793292999268,0.9818551540374756,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,24,24,20,11.510367393493652,1.4686639308929443,1.0026389360427856,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,25,25,21,11.7947998046875,1.5251749753952026,1.0228159427642822,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,26,26,22,12.083365440368652,1.5471274852752686,1.0356942415237427,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,28,28,24,12.209630966186523,1.5405406951904297,1.0225706100463867,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,29,29,25,13.156304359436035,1.6450518369674683,1.0838029384613037,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,30,30,26,13.611854553222656,1.6421376466751099,1.0428749322891235,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
feature_shuffled_matched_norm,-1,final,9999,full,12.683926582336426,,,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,32256,64
sae,-1,4,4,0,1.3129547834396362,0.544005274772644,0.17741546034812927,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
sae,-1,5,5,1,5.079741477966309,2.543951988220215,0.7020536661148071,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
sae,-1,6,6,2,5.59205961227417,2.3918027877807617,0.719813883304596,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
sae,-1,8,8,4,5.761516571044922,2.0633788108825684,0.7576508522033691,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
sae,-1,9,9,5,5.81648063659668,1.923353672027588,0.7700926661491394,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
sae,-1,10,10,6,6.088302135467529,1.8335193395614624,0.7791592478752136,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
sae,-1,12,12,8,5.71687650680542,1.5734341144561768,0.763676643371582,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
sae,-1,13,13,9,5.75489616394043,1.544471025466919,0.7802422046661377,12.938579559326172,0.5439683198928833,Llama-3.1-8B,4,blocks.4.hook_resid_post,3,512,32256,64
